operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
The John Henry Newman Catholic School,,,,18B,,school,Stevenage Partnership led by Nobel,Mobbesbury Way,,Stevenage,,SG2 0HS,51.9207093,-0.2148022,2020
The John Taylor SCITT,,,,24V,,scitt,John Taylor High School,Dunstall Road,,Staffordshire,Barton under Needwood,DE13 8AX,52.765731,-1.716944,2020
The John Wallis Church of England Academy,,,,1SK,,school,Millbank Road,Kingsnorth,,Kent,Ashford,TN23 3HG,51.1268499,0.8555478999999999,2020
The John Warner School,,,,1PW,,school,The John Warner School,Stanstead Road,,Hoddesdon,,EN11 0QF,51.7758068,-0.0021088,2020
The Joseph Whitaker School,,,,2K7,,school,Warsop Lane,Rainworth,,Nottinghamshire,Mansfield,NG21 0AG,53.11527659999999,-1.1210737,2020
The King's CofE (VA) School,,,,25T,,school,First Avenue,Kidsgrove,,,Stoke-On-Trent,ST7 1DP,53.0840218,-2.245312,2020
The King's School Specialising In Mathematics And Computing,,,,1P6,,school,Mill Hill Lane,,,Pontefract,,WF8 4JF,53.685418,-1.3179092,2020
The Kingsway School,,,,1D6,,school,The Kingsway School,Foxland Road,,Cheadle,,SK8 4QX,53.387186,-2.2260733,2020
The Lark Teaching School Alliance,,,,2JM,,school,The Lark TSA,"All Saints', The Street, Lawshall",,Suffolk,Bury St Edmunds,IP29 4QA,52.2216175,0.6706131,2020
The Latymer School,,,,1A3,,school,The Latymer School,Haselbury Road,,London,Edmonton,N9 9TN,51.6260041,-0.0738894,2020
The Learning Institute South West,,,,L19,,scitt,"Rm B304, Beacon Place, Station Approach",,,Cornwall,Roche,PL26 8LG,50.4185709,-4.8288256,2020
The Learning Institute South West (School Direct),,,,1HT,,school,Rm 304 Beacon Place,"Station Approach, Victoria",,Cornwall,Roche,PL26 8LG,50.4185709,-4.8288256,2020
The Learning Institute South West [School Direct],,,,28N,,school,Parc Eglos School,Church Hill,,Cornwall,Helston,TR13 8UP,50.1041895,-5.273243,2020
The Learning Institute South West [School Direct],,,,25Y,,school,Church Hill,Parc Eglos,,Cornwall,Helston,TR13 8UP,50.1044147,-5.273785999999999,2020
The Learning Partnership,,,,2HT,,school,School House,92 Kilnwick Road,,East Yorkshire,Pocklington,YO42 2LL,53.931585,-0.7655710000000001,2020
The Leigh Academy,,,,24Q,,school,Leigh Academies Trust Head Office,Carnation Road,,Kent,Rochester,ME2 2SX,51.398135,0.466407,2020
The Lion Alliance,,,,1K1,,school,Finham Park School,Green Lane,,Coventry,,CV3 6EA,52.379793,-1.526653,2020
The London Diocesan Board For Schools,,,,15K,,school,Diocesan House,36 Causton Street,,London,,SW1P 4AU,51.4903143,-0.1316656,2020
The London-Exeter Partnership,,,,L10,,school,"Harry Gosling Primary School, Fairclough Street",,,,London,E1 1NT,51.5135199,-0.0660985,2020
The Loyne Specialist School,,,,1NR,,school,Sefton Drive,,,Lancaster,,LA1 2PZ,54.059198,-2.8143983,2020
The Lozells School Direct Programme,,,,139,,school,Holte School,"wheeler Street, Lozells",,West Midlands,Birmingham,B19 2EP,52.50017829999999,-1.9002623,2020
The Manchester Metropolitan University,,,,M40,,hei,All Saints Building,All Saints,,Greater Manchester,Manchester,M15 6BH,53.4704767,-2.2394124,2020
The Mead National Teaching School,,,,1LE,,school,The Mead Teaching School,Hackett Place,,Wiltshire,Hilperton,BA14 7GN,51.3251032,-2.1806849,2020
The Midland Academies Trust,,,,1JY,,school,Hinckley Road,,,Warwickshire,Nuneaton,CV11 6UB,52.5303001,-1.4498235,2020
The Millais Alliance,,,,1BK,,school,The Millais Alliance,Depot Road,,West Sussex,Horsham,RH13 5HR,51.0641194,-0.3072018,2020
The Minster Teaching School Alliance,,,,1EC,,school,Minster School,Nottingham Road,,Nottinghamshire,Southwell,NG25 0LG,53.0721199,-0.9567760999999999,2020
The National Mathematics and Physics SCITT,,,,2H8,,scitt,Marlow Road,,,Buckinghamshire,High Wycombe,HP11 1TB,51.6200519,-0.762828,2020
The National Modern Languages SCITT,,,,2F1,,scitt,"The National Modern Languages SCITT, Silverdale School (Lead School)",Bents Crescent,,South Yorkshire,Sheffield,S11 9QH,53.35096979999999,-1.5285331,2020
The National SCITT in Outstanding Primary Schools,,,,N10,,school,School of Education,University of Nottingham,,Nottingham,Jubilee Campus,NG8 1BB,52.9525679,-1.1868518,2020
The Northworthy Alliance,,,,1L7,,school,Long Eaton School,Thoresby Road,,Nottingham,Long Eaton,NG10 3NP,52.8922933,-1.2804243,2020
The Norwich Teaching School,,,,1SR,,school,Eaton Hall Specialist Academy,Pettus Road,,Norfolk,Norwich,NR4 7BU,52.6166725,1.2572929,2020
The OAKS Norfolk,,,,4T7,,school,"Ormiston Venture Academy, Oriel Avenue",,,Norfolk,Gorleston,NR31 7JJ,52.57052849999999,1.7076019,2020
The OAKS (Ormiston and Keele SCITT),,,,24P,,scitt,Room CBA0.028,Chancellor's Building,,Staffordshire,Keele,ST5 5BG,53.00178829999999,-2.2815674,2020
The Oldham Academy North,,,,2KG,,school,Broadway,Royton,,Lancashire,Oldham,OL2 5BF,53.5599235,-2.1261956,2020
The Open University,,,,O11,,hei,PO Box 197,,,,Milton Keynes,MK7 6BJ,52.0252055,-0.7090257999999999,2020
The Orchards Community Middle School,,,,1PR,,school,Orchards Middle School,Nelson Road,,Worthing,,BN12 6EN,50.8215569,-0.4169724,2020
The Park Primary School,,,,2D9,,school,Hollow Road,Kingswood,,Bristol,,BS15 9TP,51.4610065,-2.4994869,2020
The Pathfinder Teaching School Alliance,,,,1VU,,school,Archbishop Holgate's School,Hull Road,,North Yorkshire,York,YO10 5ZA,53.9524,-1.0411,2020
The Petchey Academy,,,,1KO,,school,Shacklewell Lane,Hackney,,London,,E8 2EY,51.55237200000001,-0.069823,2020
The Phoenix School,,,,21O,,school,The Phoenix School,"Clayton Site, Orton Goldhay",,Cambridgeshire,Peterborough,PE2 5SD,52.5481747,-0.2824553,2020
The Phoenix School,,,,143,,school,Great North Road,,,Grantham,,NG31 7US,52.89666219999999,-0.6351697,2020
The Pimlico-London SCITT,,,,P58,,scitt,Pimlico Academy,Lupus Street,,London,,SW1V 3AT,51.487675,-0.1378363,2020
The Port Alliance,,,,19K,,school,The Whitby High School,Sycamore Drive,,Cheshire,"Whitby, Ellesmere Port",CH66 2NU,53.26324109999999,-2.911286,2020
The Potteries Teaching Alliance - KNSTE,,,,2HW,,school,Spring Garden Road,Longton,,Staffordshire,Stoke-on-Trent,ST3 2QN,52.9837208,-2.1382087,2020
The Primary First Trust,,,,2A3,,school,The White House,Clifton Marine Parade,,Kent,Gravesend,DA11 0DY,51.4455696,0.3574636,2020
The Priory Academy LSST,,,,1F4,,school,c/o Priory City of Lincoln Academy,Skellingthorpe Road,,Lincolnshire,Lincoln,LN6 0EP,53.2125948,-0.5745720999999999,2020
The Priory Learning Trust,,,,2E3,,school,Priory Community School,Queensway,,North Somerset,Weston super Mare,BS22 6BP,51.36374379999999,-2.9100869,2020
The Priory Ruskin Academy,,,,1OG,,school,Rushcliffe Road,,,Lincolnshire,Grantham,NG31 8ED,52.92337149999999,-0.6424191,2020
"The Priory School, A Business and Enterprise College",,,,1Q6,,school,The Priory School,Longden Road,,Shropshire,Shrewsbury,SY3 9EE,52.696061,-2.767875,2020
The Queen Katherine School,,,,1NM,,school,Appleby Road,,,Kendal,,LA9 6PJ,54.3387883,-2.7355062,2020
The Radclyffe School,,,,2J2,,school,Leamington Road,,,Worcestershire,Broadway,WR12 7DZ,52.037729,-1.8563299,2020
The Radclyffe School,,,,2J1,,school,The Radclyffe School,"Hunt Lane, Chadderton",,Greater Manchester,Oldham,OL9 0LS,53.5455224,-2.154479,2020
The Raleigh School,,,,1XP,,school,Northcote Crescent,West Horsley,,Surrey,Leatherhead,KT24 6LX,51.2820111,-0.4468005,2020
The Ravensbourne School,,,,19J,,school,Hayes Lane,,,Bromley,,BR2 9EH,51.39382879999999,0.0202683,2020
The Ravensbourne School,,,,29V,,school,Hayes Lane,,,Bromley,,BR2 9EH,51.39382879999999,0.0202683,2020
The Rayleigh Primary School Academy Trust,,,,1K9,,school,Essex and Thames Primary SCITT - Rayleigh Primary School,Love Lane,,Essex,Rayleigh,SS6 7DD,51.58499399999999,0.602491,2020
The Reach Free School,,,,1VS,,school,The Reach Free School,"Unit 3, Wolsey Business Park",,Hertfordshire,"Tolpits Lane, Rickmansworth",WD18 9BL,51.639943,-0.428547,2020
The Ripley Academy,,,,2T8,,school,The Ripley Academy,Peasehill,,Derbyshire,Derby,DE5 3JQ,53.044146,-1.3919748,2020
The Robert Owen Society,,,,R37,,school,Robert Owen House,18 Burgess Street,,Herefordshire,Leominster,HR6 8DE,52.2279664,-2.7403622,2020
The Rosedale Hewens Academy Trust,,,,1E8,,school,The Rosedale Hewens Academy Trust,Wood End Green Road,,Middlesex,Hayes,UB3 2SE,51.5207895,-0.4293932,2020
The Royal Borough of Windsor and Maidenhead SCITT,,,,1WM,,scitt,Town Hall,St Ives Road,,,Maidenhead,SL6 1RF,51.521961,-0.7183809999999999,2020
The Royal Borough Teaching School Alliance,,,,15O,,school,"The Cardinal Vaughan Memorial School ","89 Addison Road ",,,London,W14 8BZ,51.503966,-0.2116333,2020
The Royal Central School of Speech and Drama,,,,C35,,hei,Central School of Speech and Drama,64 Eton Avenue,,,London,NW3 3HY,51.5443344,-0.1742045,2020
The Royal Greenwich Teaching School Alliance,,,,26S,,school,Thomas Tallis School,Kidbrooke Park Road,,London,Kidbrooke,SE3 9PX,51.46578890000001,0.026622,2020
The Royal Greenwich Teaching School Alliance,,,,185,,school,Kidbrooke Park Road,Kidbrooke,,London,London,SE3 9PX,51.46578890000001,0.026622,2020
The Rural Schools Alliance,,,,2EN,,school,New Road,Swanmore,,Southampton,,SO32 2RB,50.93949809999999,-1.1876984,2020
The Rutland Teaching Alliance,,,,1F1,,school,The Rutland Teaching Alliance,"Catmose College, Huntsmans Drive",,Rutland,Oakham,LE15 6RP,52.673828,-0.7418041,2020
The Sanctuary at St Chads CE Primary School,,,,1NC,,school,St Chad's CE Primary School,Rhodes Avenue,,Oldham,Uppermill,OL3 6EE,53.5522256,-1.9984067,2020
The Sele School,,,,1QA,,school,Welwyn Road,,,Hertford,,SG14 2DG,51.798759,-0.102796,2020
The Shared Learning Trust,,,,18N,,school,The Chalk Hills Academy,Leagrave High Street,,Luton,Luton,LU4 8NB,51.89703369999999,-0.4914822,2020
The Sheffield SCITT,,,,S97,,scitt,Notre Dame High School,Fulwood Road,,South Yorkshire,Sheffield,S10 3BT,53.3719804,-1.5195327,2020
The Shire Foundation,,,,S25,,scitt,"The Shire Foundation, Hillborough Junior School, Hillborough Road",,,Bedfordshire,Luton,LU1 5EZ,51.8724543,-0.4251093,2020
The Solent Scitt,,,,1R1,,school,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87005,-1.0012329,2020
The Solent SCITT,,,,S56,,scitt,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87005,-1.0012329,2020
The Solent SCITT - Warblington School and Partnership,,,,2E8,,school,Warblington School,Southleigh Road,,Havant,,PO9 2RR,50.8525541,-0.9690337000000001,2020
The South Downs School Direct Partnership,,,,2GH,,school,Durrington High School,The Boulevard,,West Sussex,Worthing,BN13 1JX,50.8274631,-0.4076364,2020
The South Downs SCITT,,,,2AZ,,scitt,Durrington High School,The Boulevard,,West Sussex,Worthing,BN13 1JX,50.8274631,-0.4076364,2020
The South Wolds Academy,,,,1EA,,school,The South Wolds Academy,Church Drive,,Nottingham,Keyworth,NG12 5FF,52.8735485,-1.0842736,2020
The Spinney Primary School,,,,2AM,,school,The Spinney Primary School,Hayster Dr,,Cambridge,Cherry Hinton,CB1 9PB,52.19073119999999,0.1693152,2020
The Steiner Academy Hereford,,,,1TG,,school,The Steiner Academy Hereford,Much Dewchurch,,Hereford,,HR2 8DL,51.97605009999999,-2.7563644,2020
The St. Mary's Schools Consortium,,,,28G,,school,St Mary's CE High school,Lieutenant Ellis Way,,"Waltham Cross, Hertfordshire",Cheshunt,EN7 5FB,51.695961,-0.056559,2020
The Streetly Academy,,,,1OD,,school,Queslett Road East,,,Sutton Coldfield,,B74 2EX,52.569622,-1.8819726,2020
The Sutton Academy,,,,1NE,,school,Elton Head Road,,,St Helens,,WA9 5AU,53.4280548,-2.7272515,2020
The Swaledale Alliance,,,,1FG,,school,Leeming & Londonderry Primary,Roman Road,,Northallerton,Leeming,DL7 9SG,54.2988931,-1.5495509,2020
The Tamworth Teaching and Learning Partnership,,,,17C,,school,High Street,Dosthill,,Tamworth,,B77 1LQ,52.5982486,-1.6842659,2020
The Three Rivers Teaching School Alliance,,,,2BC,,school,King Edward VI High School,Cottingwood Lane,,Northumberland,Morpeth,NE61 1DN,55.17463859999999,-1.6932372,2020
The Tommy Flowers SCITT Milton Keynes,,,,1YK,,scitt,"Denbigh School, Burchard Cres",Shenley Church End,,Buckinghamshire,Milton Keynes,MK5 6EX,52.02456609999999,-0.7874435,2020
The Trinity Partnership,,,,1RM,,school,Trinity School,Love Lane,,West Berkshire,Newbury,RG14 2DU,51.4128345,-1.3193271,2020
The University of Aberdeen,,,,A20,,hei,Not part of UCAS TT for 2015,,,,,,57.16475999999999,-2.1015257,2020
The University of Buckingham,,,,B90,,hei,Hunter Street,,,Buckinghamshire,Buckingham,MK18 1EG,51.9953909,-0.9916666,2020
The University of Edinburgh,,,,E56,,hei,College of Humanities & Social Sci,David Hume Tower,,Edinburgh,George Square,EH8 9JX,55.943195,-3.1865725,2020
The University of Gloucestershire,,,,G50,,hei,University of Gloucestershire,Pittville Campus,,Gloucestershire,Cheltenham,GL52 3JG,51.9057022,-2.0806661,2020
The University of Hull,,,,H72,,hei,The University of Hull,"Admissions Team, Venn Building",,Yorkshire,"Cottingham Road, Hull",HU6 7RX,53.7696607,-0.3671708,2020
The University of Manchester,,,,M20,,hei,Manchester Institute of Education,Oxford Road,,Greater Manchester,Manchester,M13 9PL,53.4668498,-2.2338837,2020
The University of Nottingham,,,,N84,,hei,The School of Education,Jubilee Campus,,Nottinghamshire,Nottingham,NG8 1BB,52.9519194,-1.1853459,2020
The University of Reading,,,,R12,,hei,Admissions Office,Miller Building,,Reading,Whiteknights,RG6 6AB,51.4414205,-0.9418157,2020
The University of Sheffield,,,,S18,,hei,School of Education,The University of Sheffield,,Sheffield,Western Bank,S10 2TN,53.3809409,-1.4879469,2020
The University of Strathclyde,,,,S78,,hei,McCance Building,16 Richmond Street,,,Glasgow,G1 1XQ,55.8612385,-4.244699,2020
The University of Warwick,,,,W20,,hei,Westwood Campus,University of Warwick,,Coventry,Kirby Corner Road,CV4 8EE,52.3879174,-1.5613053,2020
The University of York,,,,Y50,,hei,University of York,Department of Education,,North Yorkshire,York,YO10 5DD,53.948561,-1.053931,2020
The Urmston Alliance,,,,1V3,,school,Urmston Grammar,Newton Road,,Manchester,Urmston,M41 5UG,53.4504966,-2.3608064,2020
The Viridis Schools Partnership,,,,2CN,,school,Holcroft Road,,,London,Hackney,E9 7BB,51.5411446,-0.0491351,2020
The Warwick Partnership,,,,171,,school,"The Warwick Partnership","The Warwick School, Noke Drive",,Surrey,Redhill,RH1 4AD,51.242047,-0.1611722,2020
The Warwickshire Consortium,,,,2DK,,school,Warwickshire Teaching School,c/o Kenilworth Nursery School,,Kenilworth,Bertie Road,CV8 1JP,52.3424978,-1.5755175,2020
The Warwickshire Teaching School Alliance,,,,2KO,,school,Kenilworth Nursery School & Early Years Teaching Centre,Bertie Road,,Warwickshire,Kenilworth,CV8 1JP,52.3424978,-1.5755175,2020
The West Bridgford School,,,,219,,school,Loughborough Road,West Bridgford,,Nottinghamshire,Nottingham,NG2 7FA,52.9191327,-1.1392074,2020
The West Grantham Academy St Hugh's,,,,19Y,,school,The Avenue,Dysart Road,,Grantham,,NG31 7PX,52.9075328,-0.6620885999999999,2020
The Wickford Church of England School,,,,13O,,school,Essex and Thames Primary SCITT - Wickford C of E Infant School,Mount Road,,Essex,Wickford,SS11 8HE,51.61338019999999,0.5306913,2020
The Wider Ponteland Partnership,,,,16S,,school,Ponteland Primary School,Thornhill Road,,Newcastle-upon-Tyne,Ponteland,NE20 9QB,55.052226,-1.745936,2020
The Willows Primary School,,,,1JO,,school,West Berkshire Training Partnership,The Willows Primary School,,,Newbury,RG14 7SJ,51.3885417,-1.3136337,2020
The Windsor Boys' School,,,,1GO,,school,1 Maidenhead Road,,,Windsor,,SL4 5EH,51.4830328,-0.6207266,2020
The Wokingham Federation,,,,152,,school,The Wokingham Federation c/o The Bulmershe School,Woodlands Avenue,,Berkshire,Woodley,RG5 3EU,51.4531034,-0.9168888000000001,2020
The Wroxham School,,,,12M,,school,The Wroxham School,Wroxham Gardens,,Herts,Potters Bar,EN6 3DJ,51.699476,-0.214072,2020
The Yorkshire Rose Teaching Alliance,,,,13R,,school,Windmill Lane,,,Batley,Batley,WF17 0LD,53.732307,-1.64532,2020
Think North East School Direct Partnership,,,,4B4,,school,Sedgefield Community College,Hawthorn Road,,County Durham,Sedgefield,TS21 3DD,54.6574211,-1.4430023,2020
Thomas Bennett Community College,,,,18G,,school,Ashdown Drive,Tilgate,,Crawley,,RH10 5AD,51.09937859999999,-0.1898578,2020
Thorndown Primary School,,,,2LV,,school,Thorndown Primary School,Hill Rise,,Cambridgeshire,St Ives,PE27 6SE,52.33633649999999,-0.0882647,2020
Thorpe St Andrew School and Sixth Form,,,,1ZN,,school,Laundry Lane,Thorpe St Andrew,,Norfolk,Norwich,NR7 0XS,52.6359148,1.35642,2020
Three Counties Alliance SCITT,,,,T29,,scitt,Minsthorpe Community College,"Minsthorpe Lane,",,West Yorkshire,Pontefract,WF9 2UJ,53.6023892,-1.2903856,2020
Three Rivers Academy,,,,5T5,,school,Hersham Road,,,Surrey,Walton-on-Thames,KT12 5PY,51.3726003,-0.4019299,2020
Thrussington Church Of England Primary School,,,,1PY,,school,Hoby Road,Thrussington,,Leicester,,LE7 4TH,52.7376343,-1.0393007,2020
Thurston Community College,,,,2TC,,school,"Thurston Community College",Norton Road,,Suffolk,Thurston,IP31 3PB,52.25415890000001,0.8112104000000001,2020
Thurton Primary School,,,,26Z,,school,Ashby Road,,,Norfolk,Thurton,NR14 6AT,52.5578229,1.4329646,2020
Tidal Teaching School,,,,1OL,,school,"Spring Cottage Primary School, Dressay Grove",,,Kingston-upon-Hull,Hull,HU8 9JH,53.780505,-0.293449,2020
Titan Partnership Ltd,,,,T30,,scitt,Titan Partnership,75 Harborne Road,,West Midlands,Birmingham,B15 3DH,52.4708263,-1.9245948,2020
TKAT SCITT,,,,K13,,scitt,The Kemnal Academies Trust (TKAT),"The Atkins Centre,",,"Sevenoaks Way, Sidcup, Kent",Kemnal Technology College,DA14 5AA,51.4120189,0.1104716,2020
Tollbar Academy,,,,162,,school,Station Road,,,Grimsby,New Waltham,DN36 4RZ,53.52131749999999,-0.0791349,2020
Tonbridge Grammar School,,,,1LX,,school,Tonbridge Grammar School,Deakin Leas,,KENT,Tonbridge,TN9 2JR,51.1837722,0.2738109,2020
Toot Hill School (Nottinghamshire Torch SCITT),,,,1EB,,school,Toot Hill,The Banks,,Nottingham,Bingham,NG13 8BL,52.9484862,-0.9530017,2020
Torbay Teaching School Alliance,,,,1DG,,school,Oldway Primary School,Higher Polsham Road,,Paignton,,TQ3 2SY,50.4414346,-3.5688749,2020
Torfield School,,,,1YE,,school,Croft Road,,,East Sussex,Hastings,TN34 3JT,50.86205289999999,0.5936579,2020
Town End Teaching School,,,,15Q,,school,Borodin Avenue,,,Tyne & Wear,Sunderland,SR5 4NX,54.9299097,-1.4585993,2020
Town Farm Primary School,,,,261,,school,Town Farm Primary School,,,,,TW19 7HU,51.45271349999999,-0.4808621999999999,2020
Train to Teach North London,,,,1YO,,school,Windmill Road,Enfield,,London,,N18 1NB,51.6189561,-0.0804204,2020
Transform Teaching School Alliance,,,,1E4,,school,Windmill Lane,Sneinton,,Nottinghamshire,Nottingham,NG2 4QB,52.9444923,-1.16303,2020
Transform Teaching School Derby,,,,2JW,,school,Allenton Primary School,"Brookhouse Street, Allenton",,Derbyshire,Derby,DE24 9BB,52.88836999999999,-1.4537943,2020
Trenance Learning Academy,,,,1MV,,school,Kernow Collaborative Trust,Trenance Learning Academy,,"Newquay, Cornwall",Trenance Road,TR7 2LU,50.4116966,-5.0795223,2020
Trent Valley Teaching School Alliance,,,,12K,,school,Tuxford Academy,Marnham Road,,Notts,Tuxford,NG22 0JH,53.2315216,-0.8833875,2020
Trinity TSA,,,,1YF,,school,The Maltings,Maltings Road,,West Yorkshire,Halifax,HX2 0TJ,53.7379367,-1.9008984,2020
TTSA (St. Clere's),,,,1CN,,school,Butts Lane,Stanford Le Hope,,Essex,Thurrock,SS17 0NW,51.5102351,0.4195397,2020
Tudor Grange SCITT,,,,T87,,scitt,Tudor Grange Academy Solihull,Dingle Lane,,West Midlands,Solihull,B91 3PD,52.404461,-1.79326,2020
Tudor Grange SCITT,,,,1WW,,scitt,2 Dingle Lane,,,,Solihull,B91 3PD,52.404461,-1.79326,2020
Tudor Grange SCITT (School Direct),,,,1FV,,school,Dingle Lane,,,,Solihull,B91 3PD,52.404461,-1.79326,2020
Tweedmouth Prior Park First School,,,,1TF,,school,Dean Drive,Tweedmouth,,Northumberland,Berwick-upon-Tweed,TD15 2DB,55.7551098,-2.0090818,2020
Two Counties,,,,26Q,,school,The Willink School,School Lane,,Berkshire,"Burghfield Common, Reading",RG7 3XJ,51.3966748,-1.069333,2020
Two Mile Ash ITT Partnership,,,,T89,,scitt,"Two Mile Ash ITT Partnership, c/o Fairfields Primary School","Apollo Avenue, Fairfields",,Bucks,Milton Keynes,MK11 4BA,52.0422254,-0.8325633,2020
Two Mile Ash School,,,,1WY,,school,"Two Mile Ash ITT Partnership, c/o Fairfields Primary School","Apollo Avenue, Fairfields",,Bucks,Milton Keynes,MK11 4BA,52.0422254,-0.8325633,2020
Two Rivers High School,,,,1HG,,school,Torc Campus,Siverlink Road,,Tamworth,,B77 2HJ,52.616507,-1.663119,2020
Two Rivers Primary School,,,,1KG,,school,Two Rivers Primary Special School,Quince,,Tamworth,Amington,B77 4EN,52.6282702,-1.6540968,2020
Twynham Learning (School Direct),,,,13Q,,school,BPD Secondary Training Partnership,Twynham School,,Christchurch,Sopers Lane,BH23 1JF,50.73322599999999,-1.782691,2020
Tykes TSA,,,,2C3,,school,"Tykes TSA, Unit 4, Great Cliffe Court ",Dodworth,,Barnsley,Barnsley,S75 3SP,53.5476682,-1.5301637,2020
Tyne Valley Teaching School Alliance,,,,16B,,school,The Sele,,,Northumberland,Hexham,NE46 3QZ,54.9727188,-2.1057547,2020
Tyssen Community Primary School,,,,1QT,,school,Oldhill Street,,,London,,N16 6QA,51.5691803,-0.0662425,2020
UCAT Trust,,,,2GA,,school,Murlain House,Union Street,,Cheshire,Chester,CH1 1QP,53.1908736,-2.8842264,2020
Uckfield Community Technology College,,,,1NU,,school,Downsview Crescent,,,Uckfield,,TN22 3DJ,50.974148,0.102383,2020
"UCL, University College London (University of London)",,,,U80,,hei,University College London,Gower Street,,Greater London,London,WC1E 6BT,51.52455920000001,-0.1340401,2020
United Teaching National SCITT,,,,1A9,,school,Paddington Academy,50 Marylands Road,,"Greater London ","London ",W9 2DR,51.5249659,-0.1928011,2020
Unity College,,,,1KE,,school,Unity College,Towneley Holmes,,Lancashire,Burnley,BB11 3DF,53.7819979,-2.2249419,2020
Unity Schools Partnership,,,,1NT,,school,Unity Schools Partnership,,,Sudbury,Wells Hall Road,CO10 0NH,52.02599120000001,0.7543759,2020
Unity Teaching School Alliance,,,,4D8,,school,Green Lane,,,West Midlands,Castle Bromwich,B36 0BX,52.5067534,-1.7621474,2020
University Campus Barnsley,,,,B13,,school,Church Street,,,South Yorkshire,Barnsley,S70 2AN,53.5548175,-1.4827879,2020
University Campus Oldham,,,,KG8,,hei,"Oldham Business Centre, University Way",,,Lancs,Oldham,OL1 1BB,53.5384489,-2.1142711,2020
University Centre Colchester at Colchester Institute,,,,C75,,school,Sheepen Road,,,Essex,Colchester,CO3 3LL,51.89349,0.889763,2020
University Centre Doncaster,,,,25J,,school,High Melton,,,,Doncaster,DN5 7SZ,53.5289288,-1.1361234,2020
University Centre Grimsby,,,,G80,,school,Nuns Corner,,,NE Lincolnshire,Grimsby,DN34 5BQ,53.553738,-0.09193499999999999,2020
University College Birmingham,,,,B35,,hei,University College Birmingham,Summer Row,,West Midlands,Birmingham,B3 1JB,52.4813851,-1.9063332,2020
University College London (UCL),,,,I30,,school,Bedford Way,,,London,,WC1E 6BT,51.5229173,-0.1279273,2020
University of Bath,,,,B16,,hei,Department of Education,Claverton Down,,Bath and North East Somerset,Bath,BA2 7AY,51.380447,-2.3285633,2020
University of Bedfordshire,,,,B22,,hei,University of Bedfordshire,Polhill Avenue,,Bedfordshire,Bedford,MK41 9EA,52.1414835,-0.4430177,2020
University of Birmingham,,,,B32,,hei,Admissions,The University of Birmingham,,Birmingham,Edgbaston,B15 2TT,52.4492736,-1.930777,2020
University of Bolton,,,,8N5,,hei,"Senate House, Deane Road",,,Lancashire,Bolton,BL3 5AB,53.57280799999999,-2.4379741,2020
University of Brighton,,,,B72,,hei,Mithras House,Lewes Road,,Brighton and Hove,Brighton,BN2 4AT,50.8420449,-0.1198916,2020
University of Brighton Academies Trust School Direct Programme,,,,2FU,,school,"Multi Academy Trust Office, University of Brighton",Checkland Building Room A304,,East Sussex,"Falmer, Brighton",BN1 9PH,50.8601525,-0.0867169,2020
University of Bristol,,,,B78,,hei,University of Bristol,"School of Education, 35 Berkeley Square",,Bristol,Bristol,BS8 1JA,51.4584172,-2.6029792,2020
University of Cambridge,,,,C05,,hei,Faculty of Education,184 Hills Road,,Cambridgeshire,Cambridge,CB2 8PQ,52.1866982,0.1368386,2020
University of Central Lancashire,,,,C30,,hei,Fylde Road,,,England - North West,Preston,PR1 2HE,53.7641378,-2.7092453,2020
University of Chester,,,,C55,,hei,Riverside Campus,Castle Drive,,Cheshire,Chester,CH1 1SL,53.1852087,-2.8916499,2020
University of Chester Academies Trust,,,,1PB,,school,Ms Carrie Coxhead. Education Admin,82 Northgate Street,,,Chester,CH1 2HT,53.1926436,-2.89245,2020
University of Chichester,,,,C58,,hei,Bishop Otter Campus,College Lane,,West Sussex,Chichester,PO19 6PE,50.8450307,-0.7728918,2020
University of Chichester Academy Trust School Direct Partnership,,,,2DH,,school,The University of Chichester,Upper Bognor Road,,West Sussex,Bognor Regis,PO21 1HR,50.7889941,-0.6650174999999999,2020
University of Cumbria,,,,C99,,hei,Admissions Office,(Lancaster Carlisle London),,Cumbria,"Fusehill Street, Carlisle",CA1 2HH,54.890876,-2.922234,2020
University of Derby,,,,D39,,hei,University of Derby,Kedleston Road,,Derbyshire,Derby,DE22 1GB,52.9378882,-1.4971764,2020
University of Dundee,,,,D65,,hei,University of Dundee,Nethergate,,,Dundee,DD1 4HN,56.45824469999999,-2.9821428,2020
University of East Anglia,,,,E14,,hei,University of East Anglia,Norwich Research Park,,Norfolk,Norwich,NR4 7TJ,52.6219215,1.2391761,2020
University of East London,,,,E28,,hei,Cass School of Education and Communities,Water Lane,,London,Stratford,E15 4LZ,51.5449589,0.0090311,2020
University of Exeter,,,,E84,,hei,"Admissions, University of Exeter",Innovation Centre,,"Exeter, Devon",Rennes Drive,EX4 4RN,50.7371369,-3.5351475,2020
University of Glasgow,,,,G28,,hei,School of Education,St Andrew's Building,,Glasgow,Eldon Street,G3 6NH,55.8717315,-4.2796212,2020
