operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
The English Martyrs School and Sixth Form College,,,,1BG,,school,Catcote Road,,,Hartlepool,,TS25 4HA,54.6744682,-1.2382713,2021
The Evolve Trust,,,,1BO,,school,Brunts Academy,Park Avenue,,Nottinghamshire,Mansfield,NG18 2AT,53.1526702,-1.1870704,2021
The Federation of Greenways Schools,,10034267,,2BQ,,school,Essex and Thames Primary SCITT - Federation of Greenways Schools,Greenways,,"Southend-on-Sea ","Southend-on-Sea ",SS1 3BS,51.5353124,0.7421003,2021
The Federation of St. Elphege's Catholic Schools,,,,149,,school,St Elphege's RC Schools,Mollison Drive,,Surrey,Wallington,SM6 9HY,51.35622799999999,-0.127815,2021
The Forge Trust,,,,2GK,,school,The Sir Donald Bailey Academy,,,Notts,Newark,NG24 4EP,53.060745,-0.8085123999999999,2021
The Gainsborough Parish Church Primary School,,10038219,138640,1C4,,school,Acland Street,,,Gainsborough,,DN21 2LN,53.4026805,-0.7774439,2021
The Giles Academy,,10086934,148185,13L,,school,Church Lane,Old Leake,,Boston,,PE22 9LD,53.0294046,0.0981779,2021
The Golden Thread Teaching School Hub,,,,155,,school,Painsley Catholic College - Sixth Form,Attlee Road,,Stoke-on-Trent,Cheadle,ST10 1LL,52.9814567,-1.9899786,2021
The GORSE Academies Trust,,10055363,,256,,school,The Morley Academy,Fountain Street,,"Leeds, Yorkshire",Morley,LS27 0PD,53.742494,-1.607568,2021
The Grand Union Training Partnership,,10058513,,G60,,scitt,Sponne School,Brackley Road,,Northamptonshire,Towcester,NN12 6DJ,52.1321477,-0.9931005,2021
The Hampshire SCITT Partnership,,10033571,,1X9,,scitt,Thornden School,Winchester Road,,Hampshire,Chandlers Ford,SO53 2DW,50.9944946,-1.3630079,2021
The Harefield Academy,,10003498,135004,17D,,school,Northwood Way,Harefield,,Uxbridge,,UB9 6ET,51.6068494,-0.4729601,2021
The Havering Teacher Training Partnership,,10059123,,H17,,scitt,Havering Teacher Training Partnership,"Hall Mead School, Marlborough Gardens",,Essex,Upminster,RM14 1SF,51.5637779,0.2633647,2021
The Hayesbrook School,,,,1GL,,school,BLT SCITT,c/o The Ebbsfleet Academy,,Swanscombe,Southfleet Road,DA10 0BZ,51.4414706,0.3127033,2021
The Heath Consortium,,,,1DO,,school,The Heath School,Clifton Road,,Cheshire,Runcorn,WA7 4SY,53.3262938,-2.7230671,2021
The Henrietta Barnett School,,10037023,138051,1CK,,school,Central Square,Hampstead Garden Suburb,,London,,NW11 7BN,51.5809661,-0.18961,2021
The Hereford Academy,,,,1JU,,school,Lady Hawkins' School & Sixth Form,Park View,,Herefordshire,Kington,HR5 3AR,52.2023022,-3.0392729,2021
The Hermitage Academy School Direct,,,,1PG,,school,The Hermitage Academy,Waldridge Lane,,Co Durham,Chester le Street,DH2 3AD,54.8503682,-1.5933168,2021
The Hillcrest School and Community College,,,,13Y,,school,Simms Lane,Netherton,,Dudley,,DY2 0PB,52.49305,-2.087849,2021
The Hollyfield School,,,,1TO,,school,Surbiton Hill Road,,,Surrey,Surbiton,KT6 4TU,51.3967594,-0.2989529,2021
The Holy Cross School,,10038104,138459,1MO,,school,The Holy Cross School,25 Sandal Road,,Surrey,New Malden,KT3 5AR,51.3979204,-0.2616342,2021
The Iceni Academy,,,,1G6,,school,Stoke Road,Methwold,,Thetford,,IP26 4PE,52.5267017,0.5565709,2021
The JCB Academy,,10030656,139234,1BT,,school,Mill Street,Rocester,,Staffordshire,Uttoxeter,ST14 5JX,52.950514,-1.833556,2021
The John Henry Newman Catholic School,,,,18B,,school,Stevenage Partnership led by Nobel,Mobbesbury Way,,Stevenage,,SG2 0HS,51.9207093,-0.2148022,2021
The John Taylor SCITT,,10057362,,24V,,scitt,John Taylor High School,Dunstall Road,,Staffordshire,Barton under Needwood,DE13 8AX,52.765731,-1.716944,2021
The John Wallis Church of England Academy,,10030997,136197,1SK,,school,Millbank Road,Kingsnorth,,Kent,Ashford,TN23 3HG,51.1268499,0.8555479,2021
The John Warner School,,10033227,136607,1PW,,school,The John Warner School,Stanstead Road,,Hoddesdon,,EN11 0QF,51.7758068,-0.0021088,2021
The Joseph Whitaker School,,10035689,137628,2K7,,school,Warsop Lane,Rainworth,,Nottinghamshire,Mansfield,NG21 0AG,53.1152766,-1.1210737,2021
The King's CofE (VA) School,,10048626,141700,25T,,school,First Avenue,Kidsgrove,,,Stoke-On-Trent,ST7 1DP,53.0840218,-2.245312,2021
The King's School Specialising In Mathematics And Computing,,,,1P6,,school,Mill Hill Lane,,,Pontefract,,WF8 4JF,53.685418,-1.3179092,2021
The Kingsway School,,10054989,142509,1D6,,school,The Kingsway School,Foxland Road,,Cheadle,,SK8 4QX,53.387186,-2.2260733,2021
The Lark Teaching School Alliance,,,,2JM,,school,The Lark TSA,"All Saints', The Street, Lawshall",,Suffolk,Bury St Edmunds,IP29 4QA,52.2216175,0.6706131,2021
The Latymer School,,10006733,102055,1A3,,school,The Latymer School,Haselbury Road,,London,Edmonton,N9 9TN,51.6260041,-0.0738894,2021
The Learning Institute South West,,10057945,,L19,,scitt,"Rm B304, Beacon Place, Station Approach",,,Cornwall,Roche,PL26 8LG,50.4185709,-4.8288256,2021
The Learning Institute South West (School Direct),,,,1HT,,school,Rm 304 Beacon Place,"Station Approach, Victoria",,Cornwall,Roche,PL26 8LG,50.4185709,-4.8288256,2021
The Learning Institute South West [School Direct],,10057945,,28N,,school,Parc Eglos School,Church Hill,,Cornwall,Helston,TR13 8UP,50.1041895,-5.273243,2021
The Leigh Academy,,10052832,,24Q,,school,Leigh Academies Trust Head Office,Carnation Road,,Kent,Rochester,ME2 2SX,51.398135,0.466407,2021
The Lion Alliance,,,,1K1,,school,Finham Park School,Green Lane,,Coventry,,CV3 6EA,52.379793,-1.526653,2021
The London Diocesan Board For Schools,,,,15K,,school,Diocesan House,36 Causton Street,,London,,SW1P 4AU,51.4903143,-0.1316656,2021
The London-Exeter Partnership,,,,L10,,school,"Harry Gosling Primary School, Fairclough Street",,,,London,E1 1NT,51.5135199,-0.0660985,2021
The Loyne Specialist School,,,,1NR,,school,Sefton Drive,,,Lancaster,,LA1 2PZ,54.059198,-2.8143983,2021
The Lozells School Direct Programme,,,,139,,school,Holte School,"wheeler Street, Lozells",,West Midlands,Birmingham,B19 2EP,52.5001783,-1.9002623,2021
The Manchester Metropolitan University,,10004180,133844,M40,,hei,All Saints Building,All Saints,,Greater Manchester,Manchester,M15 6BH,53.4704767,-2.2394124,2021
The Mead Academy Trust,,,,1LE,,school,The Mead Academy Trust,Hackett Place,,Wiltshire,Hilperton,BA14 7GN,51.3251032,-2.1806849,2021
The Midland Academies Trust,,,,1JY,,school,Hinckley Road,,,Warwickshire,Nuneaton,CV11 6UB,52.5303001,-1.4498235,2021
The Millais Alliance,,,126066,1BK,,school,The Millais Alliance,Depot Road,,West Sussex,Horsham,RH13 5HR,51.0641194,-0.3072018,2021
The Minster Learning Alliance,,,,1EC,,school,Minster School,Nottingham Road,,Nottinghamshire,Southwell,NG25 0LG,53.0721199,-0.9567760999999999,2021
The National Mathematics and Physics SCITT,,10058686,,2H8,,scitt,Marlow Road,,,Buckinghamshire,High Wycombe,HP11 1TB,51.6200519,-0.762828,2021
The National Modern Languages SCITT,,10060171,,2F1,,scitt,"The National Modern Languages SCITT,  Silverdale School (Lead School)",Bents Crescent,,South Yorkshire,Sheffield,S11 9QH,53.3509698,-1.5285331,2021
The National SCITT in Outstanding Primary Schools,,,,N10,,school,School of Education,University of Nottingham,,Nottingham,Jubilee Campus,NG8 1BB,52.9525679,-1.1868518,2021
The Northern Jewish School Direct Primary Cluster,,,,3W3,,scitt,Brodetsky Jewish Primary School,"Wentworth Avenue ",,Yorkshire,Leeds,LS17 7TN,53.85377099999999,-1.5439118,2021
The Northworthy Alliance,,,,1L7,,school,Long Eaton School,Thoresby Road,,Nottingham,Long Eaton,NG10 3NP,52.8922933,-1.2804243,2021
The Norwich Teaching School,,,,1SR,,school,Eaton Hall Specialist Academy,Pettus Road,,Norfolk,Norwich,NR4 7BU,52.6166725,1.2572929,2021
The OAKS Norfolk,,,,4T7,,school,"Ormiston Venture Academy, Oriel Avenue",,,Norfolk,Gorleston,NR31 7JJ,52.57052849999999,1.7076019,2021
The OAKS (Ormiston and Keele SCITT),,10055541,,24P,,scitt,Room CBA0.028,Chancellor's Building,,Staffordshire,Keele,ST5 5BG,53.0017883,-2.2815674,2021
The Oldham Academy North,,10030433,136115,2KG,,school,Broadway,Royton,,Lancashire,Oldham,OL2 5BF,53.5599235,-2.1261956,2021
The Open University,,,,O11,,hei,PO Box 197,,,,Milton Keynes,MK7 6BJ,52.0252055,-0.7090258,2021
The Orchards Community Middle School,,,,1PR,,school,Orchards Middle School,Nelson Road,,Worthing,,BN12 6EN,50.8215569,-0.4169724,2021
The Park Primary School,,10069006,109017,2D9,,school,Hollow Road,Kingswood,,Bristol,,BS15 9TP,51.4610065,-2.4994869,2021
The Partnership Trust,,,,1UW,,school,Fosse Way School,Longfellow Road,,Bath,Radstock,BA3 3AL,51.2832004,-2.4721563,2021
The Petchey Academy,,10016194,131062,1KO,,school,Shacklewell Lane,Hackney,,London,,E8 2EY,51.552372,-0.069823,2021
The Phoenix School,,,,21O,,school,The Phoenix School,"Clayton Site, Orton Goldhay",,Cambridgeshire,Peterborough,PE2 5SD,52.5481747,-0.2824553,2021
The Pimlico-London SCITT,,10043978,,P58,,scitt,Pimlico Academy,Lupus Street,,London,,SW1V 3AT,51.4880378,-0.1375772,2021
The Port Alliance,,,,19K,,school,The Whitby High School,Sycamore Drive,,Cheshire,"Whitby, Ellesmere Port",CH66 2NU,53.2632411,-2.911286,2021
The Potteries Teaching Alliance - KNSTE,,,,2HW,,school,Spring Garden Road,Longton,,Staffordshire,Stoke-on-Trent,ST3 2QN,52.9837208,-2.1382087,2021
The Primary First Trust,,,,2A3,,school,The White House,Clifton Marine Parade,,Kent,Gravesend,DA11 0DY,51.4455696,0.3574636,2021
The Priory Academy LSST,,10055194,,1F4,,school,c/o Priory City of Lincoln Academy,Skellingthorpe Road,,Lincolnshire,Lincoln,LN6 0EP,53.2125948,-0.5745721,2021
The Priory Learning Trust,,,,2E3,,school,Priory Community School,Queensway,,North Somerset,Weston super Mare,BS22 6BP,51.3637438,-2.9100869,2021
The Priory Ruskin Academy,,10031140,136194,1OG,,school,Rushcliffe Road,,,Lincolnshire,Grantham,NG31 8ED,52.9233715,-0.6424191,2021
The Queen Katherine School,,10033250,136526,1NM,,school,Appleby Road,,,Kendal,,LA9 6PJ,54.3387883,-2.7355062,2021
The Radclyffe School,,10016330,105738,2J1,,school,The Radclyffe School,"Hunt Lane, Chadderton",,Greater Manchester,Oldham,OL9 0LS,53.5455224,-2.154479,2021
The Raleigh School,,10034662,137014,1XP,,school,Northcote Crescent,West Horsley,,Surrey,Leatherhead,KT24 6LX,51.2820111,-0.4468005,2021
The Rayleigh Primary School Academy Trust,,10034267,,1K9,,school,Essex and Thames Primary SCITT - Rayleigh Primary School,Love Lane,,Essex,Rayleigh,SS6 7DD,51.584994,0.602491,2021
The Reach Free School,,,,1VS,,school,The Reach Free School,"Unit 3, Wolsey Business Park",,Hertfordshire,"Tolpits Lane, Rickmansworth",WD18 9BL,51.639943,-0.428547,2021
The Ripley Academy,,10047141,141259,2T8,,school,The Ripley Academy,Peasehill,,Derbyshire,Derby,DE5 3JQ,53.044146,-1.3919748,2021
The Robert Owen Society,,,,R37,,school,Robert Owen House,18 Burgess Street,,Herefordshire,Leominster,HR6 8DE,52.2279664,-2.7403622,2021
The Rodillian Multi Academy Trust,,,,2DS,,school,Rodillian Academy,Longthorpe Lane,,England - Yorkshire and the Humber,"Lofthouse, Wakefield",WF3 3PS,53.73006520000001,-1.5018597,2021
The Rosedale Hewens Academy Trust,,,,1E8,,school,The Rosedale Hewens Academy Trust,Wood End Green Road,,Middlesex,Hayes,UB3 2SE,51.5207895,-0.4293932,2021
The Roseland Academy,,10033262,,4B2,,,,,,,,,50.27152659999999,-4.9064038,2021
The Royal Borough of Windsor and Maidenhead SCITT,,10005550,,1WM,,scitt,Town Hall,St Ives Road,,,Maidenhead,SL6 1RF,51.521961,-0.718381,2021
The Royal Central School of Speech and Drama,,,,C35,,hei,Central School of Speech and Drama,64 Eton Avenue,,,London,NW3 3HY,51.5443344,-0.1742045,2021
The Rural Schools Alliance,,,,2EN,,school,New Road,Swanmore,,Southampton,,SO32 2RB,50.9394981,-1.1876984,2021
The Rutland and District School Federation,,10033296,136530,1F1,,school,RDSF,"Catmose College, Huntsmans Drive",,Rutland,Oakham,LE15 6RP,52.673828,-0.7418041,2021
The Rutland Learning Trust,,10047605,141454,3N6,,school,Main Street,,,Rutland,Whissendine,LE157ET,52.71967799999999,-0.7735652,2021
The Sele School,,10038105,138484,1QA,,school,Welwyn Road,,,Hertford,,SG14 2DG,51.798759,-0.102796,2021
The Shared Learning Trust,,,,18N,,school,The Chalk Hills Academy,Leagrave High Street,,Luton,Luton,LU4 8NB,51.8970337,-0.4914822,2021
The Sheffield SCITT,,10037587,,S97,,scitt,Notre Dame High School,Fulwood Road,,South Yorkshire,Sheffield,S10 3BT,53.3719804,-1.5195327,2021
The Shire Foundation,,10046141,,S25,,scitt,"The Shire Foundation, Hillborough Junior School, Hillborough Road",,,Bedfordshire,Luton,LU1 5EZ,51.8724543,-0.4251093,2021
The Solent Scitt,,10016462,,1R1,,school,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87005,-1.0012329,2021
The Solent SCITT,,10016462,,S56,,scitt,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87005,-1.0012329,2021
The Solent SCITT - Warblington School and Partnership,,,,2E8,,school,Warblington School,Southleigh Road,,Havant,,PO9 2RR,50.8525541,-0.9690337,2021
The South Downs School Direct Partnership,,,,2GH,,school,Durrington High School,The Boulevard,,West Sussex,Worthing,BN13 1JX,50.8274631,-0.4076364,2021
The South Downs SCITT,,10006579,,2AZ,,scitt,Durrington High School,The Boulevard,,West Sussex,Worthing,BN13 1JX,50.8274631,-0.4076364,2021
The South Wolds Academy,,,,1EA,,school,The South Wolds Academy,Church Drive,,Nottingham,Keyworth,NG12 5FF,52.8735485,-1.0842736,2021
The Spinney Primary School,,,,2AM,,school,The Spinney Primary School,Hayster Dr,,Cambridge,Cherry Hinton,CB1 9PB,52.1907312,0.1693152,2021
The Steiner Academy Hereford,,10024042,135672,1TG,,school,The Steiner Academy Hereford,Much Dewchurch,,Hereford,,HR2 8DL,51.9760501,-2.7563644,2021
The St. Mary's Schools Consortium,,,,28G,,school,St Mary's CE High school,Lieutenant Ellis Way,,"Waltham Cross, Hertfordshire",Cheshunt,EN7 5FB,51.695961,-0.056559,2021
The Streetly Academy,,10035849,137707,1OD,,school,Queslett Road East,,,Sutton Coldfield,,B74 2EX,52.569622,-1.8819726,2021
The Sutton Academy,,10030494,136141,1NE,,school,Elton Head Road,,,St Helens,,WA9 5AU,53.4280548,-2.7272515,2021
The Swaledale Alliance,,10046049,,1FG,,school,Brompton-on-Swale CE Primary School,Brompton Park,,North Yorkshire,"Brompton-on-Swale, Richmond",DL10 7JW,54.39366140000001,-1.6645962,2021
The Tamworth Teaching and Learning Partnership,,,,17C,,school,High Street,Dosthill,,Tamworth,,B77 1LQ,52.5982486,-1.6842659,2021
The Tommy Flowers SCITT Milton Keynes,,10058516,,1YK,,scitt,"Denbigh School, Burchard Cres",Shenley Church End,,Buckinghamshire,Milton Keynes,MK5 6EX,52.0245661,-0.7874435,2021
The Trinity Partnership,,,,1RM,,school,Trinity School,Love Lane,,West Berkshire,Newbury,RG14 2DU,51.4128345,-1.3193271,2021
The University of Aberdeen,,,,A20,,hei,Not part of UCAS TT for 2015,,,,,,57.16476,-2.1015257,2021
The University of Buckingham,,10007787,,B90,,hei,Vinson Building,Hunter Street,,Bucks,Buckingham,MK18 1EG,51.9953909,-0.9916666,2021
The University of Edinburgh,,,,E56,,hei,College of Humanities & Social Sci,David Hume Tower,,Edinburgh,George Square,EH8 9JX,55.943195,-3.1865725,2021
The University of Gloucestershire,,10007145,,G50,,hei,University of Gloucestershire,Pittville Campus,,Gloucestershire,Cheltenham,GL52 3JG,51.9057022,-2.0806661,2021
The University of Hull,,10007149,,H72,,hei,Admissions & Applicant Services,"The University of Hull, Venn Building",,Yorkshire,"Cottingham Road, Hull",HU6 7RX,53.7696607,-0.3671708,2021
The University of Manchester,,10007798,,M20,,hei,Manchester Institute of Education,Oxford Road,,Greater Manchester,Manchester,M13 9PL,53.4668498,-2.2338837,2021
The University of Nottingham,,10007154,,N84,,hei,The School of Education,Jubilee Campus,,Nottinghamshire,Nottingham,NG8 1BB,52.9519194,-1.1853459,2021
The University of Reading,,10007802,,R12,,hei,Admissions Office,Miller Building,,Reading,Whiteknights,RG6 6AB,51.4414205,-0.9418157,2021
The University of Sheffield,,10007157,,S18,,hei,School of Education,The University of Sheffield,,Sheffield,Western Bank,S10 2TN,53.3809409,-1.4879469,2021
The University of Strathclyde,,,,S78,,hei,McCance Building,16 Richmond Street,,,Glasgow,G1 1XQ,55.8612385,-4.244699,2021
The University of Warwick,,10007163,,W20,,hei,Westwood Campus,University of Warwick,,Coventry,Kirby Corner Road,CV4 8EE,52.3879174,-1.5613053,2021
The University of York,,10007167,,Y50,,hei,University of York,Department of Education,,North Yorkshire,York,YO10 5DD,53.948561,-1.053931,2021
The Urmston Alliance,,,,1V3,,school,Urmston Grammar,Newton Road,,Manchester,Urmston,M41 5UG,53.4504966,-2.3608064,2021
The Viridis Schools Partnership,,,,2CN,,school,Holcroft Road,,,London,Hackney,E9 7BB,51.5411446,-0.0491351,2021
The Warwick Partnership,,,,171,,school,"The Warwick Partnership, ","The Warwick School, Noke Drive",,Surrey,Redhill,RH1 4AD,51.242047,-0.1611722,2021
The Warwickshire Consortium,,,,2DK,,school,Warwickshire Teaching School,c/o Kenilworth Nursery School,,Kenilworth,Bertie Road,CV8 1JP,52.3424978,-1.5755175,2021
The West Bridgford School,,10033343,136628,219,,school,Loughborough Road,West Bridgford,,Nottinghamshire,Nottingham,NG2 7FA,52.9191327,-1.1392074,2021
The West Grantham Academy St Hugh's,,,,19Y,,school,The Avenue,Dysart Road,,Grantham,,NG31 7PX,52.9075328,-0.6620886,2021
The Wickford Church of England School,,10035874,137744,13O,,school,Essex and Thames Primary SCITT -  Wickford C of E Infant School,Mount Road,,Essex,Wickford,SS11 8HE,51.6133802,0.5306913,2021
The Wider Ponteland Partnership,,,,16S,,school,Ponteland Primary School,Callerton Lane,,Newcastle-upon-Tyne,Ponteland,NE20 9EY,55.0438679,-1.7427317,2021
The Willows Primary School,,10033896,135213,1JO,,school,West Berkshire Training Partnership,The Willows Primary School,,,Newbury,RG14 7SJ,51.3885417,-1.3136337,2021
The Windsor Boys' School,,10048923,141844,1GO,,school,1 Maidenhead Road,,,Windsor,,SL4 5EH,51.4830328,-0.6207266,2021
The Wokingham Federation,,,,152,,school,The Wokingham Federation c/o The Bulmershe School,Woodlands Avenue,,Berkshire,Woodley,RG5 3EU,51.4531034,-0.9168888,2021
The Wonder Training School,,,,2HT,,school,School House,92 Kilnwick Road,,East Yorkshire,Pocklington,YO42 2LL,53.931585,-0.7655710000000001,2021
The Wroxham School,,10037471,138215,12M,,school,The Wroxham School,Wroxham Gardens,,Herts,Potters Bar,EN6 3DJ,51.699476,-0.214072,2021
The Yorkshire Rose Teaching Partnership,,,,13R,,school,Batley Girls High School,Windmill Lane,,Batley,Batley,WF17 0LD,53.732307,-1.64532,2021
Think North East School Direct Partnership,,,,4B4,,school,Sedgefield Community College,Hawthorn Road,,County Durham,Sedgefield,TS21 3DD,54.6574211,-1.4430023,2021
Thomas Bennett Community College,,10038686,138620,18G,,school,Ashdown Drive,Tilgate,,Crawley,,RH10 5AD,51.0993786,-0.1898578,2021
Thorndown Primary School,,10072300,136814,2LV,,school,Thorndown Primary School,Hill Rise,,Cambridgeshire,St Ives,PE27 6SE,52.3363365,-0.0882647,2021
Thorpe St Andrew School and Sixth Form,,10057638,143278,1ZN,,school,Laundry Lane,Thorpe St Andrew,,Norfolk,Norwich,NR7 0XS,52.6359148,1.35642,2021
Three Counties Alliance SCITT,,10034549,,T29,,scitt,Minsthorpe Community College,"Minsthorpe Lane,",,West Yorkshire,Pontefract,WF9 2UJ,53.6023892,-1.2903856,2021
Three  Rivers Academy,,,,5T5,,school,Hersham Road,,,Surrey,Walton-on-Thames,KT12 5PY,51.3726003,-0.4019299,2021
Three Rivers Teaching School Hub,,,,2BC,,school,King Edward VI High School,Cottingwood Lane,,Northumberland,Morpeth,NE61 1DN,55.17431759999999,-1.6926285,2021
Three Rivers Teaching School Hub,,,,19E,,school,The Three Rivers Teaching Alliance,The King Edward VI School,,"Morpeth, Northumberland",Cottingwood Lane,NE61 1DN,55.17431759999999,-1.6926285,2021
Thrussington Church Of England Primary School,,10039379,138926,1PY,,school,Hoby Road,Thrussington,,Leicester,,LE7 4TH,52.7376343,-1.0393007,2021
Thurrock Teacher Training - St Clere's,,,,1CN,,school,Butts Lane,Stanford Le Hope,,Essex,Thurrock,SS17 0NW,51.5102351,0.4195397,2021
Thurston Community College,,10006910,124802,2TC,,school,"Thurston Community College, ",Norton Road,,Suffolk,Thurston,IP31 3PB,52.2541589,0.8112104,2021
Thurton Primary School,,10079247,121063,26Z,,school,Ashby Road,,,Norfolk,Thurton,NR14 6AT,52.5578229,1.4329646,2021
Tidal Education Alliance,,,,1OL,,school,"Spring Cottage Primary School, Dressay Grove",,,Kingston-upon-Hull,Hull,HU8 9JH,53.7803018,-0.2936378,2021
Titan Partnership Ltd,,10039377,,T30,,scitt,Titan Partnership,75 Harborne Road,,West Midlands,Birmingham,B15 3DH,52.4708263,-1.9245948,2021
TKAT (School Direct),,,,2G5,,school,c/o The Kemnal Academies Trust,"The Atkins Centre, Kemnal Technology College, Sevenoaks Way",,Kent,Sidcup,DA14 5AA,51.4120189,0.1104716,2021
TKAT SCITT,,10052833,,K13,,scitt,The Kemnal Academies Trust (TKAT),"The Atkins Centre,",,"Sevenoaks Way, Sidcup, Kent",Kemnal Technology College,DA14 5AA,51.4120189,0.1104716,2021
Tollbar Academy,,10043656,136268,162,,school,Station Road,,,Grimsby,New Waltham,DN36 4RZ,53.52131749999999,-0.0791349,2021
Tonbridge Grammar School,,10032608,136417,1LX,,school,Tonbridge Grammar School,Deakin Leas,,KENT,Tonbridge,TN9 2JR,51.1837722,0.2738109,2021
Toot Hill School (Nottinghamshire Torch SCITT),,10055362,,1EB,,school,Toot Hill,The Banks,,Nottingham,Bingham,NG13 8BL,52.9484862,-0.9530017,2021
Torbay Teaching School Alliance,,,,1DG,,school,Oldway Primary School,Higher Polsham Road,,Paignton,,TQ3 2SY,50.4414346,-3.5688749,2021
Torfield School,,10047137,141476,1YE,,school,Croft Road,,,East Sussex,Hastings,TN34 3JT,50.8620529,0.5936579,2021
Town End Teaching and Support Alliance,,,,15Q,,school,Borodin Avenue,,,Tyne & Wear,Sunderland,SR5 4NX,54.9298817,-1.4595411,2021
Town Farm Primary School,,,,261,,school,Town Farm Primary School,,,,,TW19 7HU,51.4527135,-0.4808622,2021
Train to Teach North London,,,,1YO,,school,Windmill Road,Enfield,,London,,N18 1NB,51.6189561,-0.0804204,2021
Transforming Lives Educational Trust,,,,1XO,,school,Ashlawn Road,,,Warwickshire,Rugby,CV22 5ET,52.3563555,-1.2318286,2021
Transform Teaching School Alliance,,,,1E4,,school,Windmill Lane,Sneinton,,Nottinghamshire,Nottingham,NG2 4QB,52.9444923,-1.16303,2021
Transform Teaching School  Derby,,,,2JW,,school,Allenton Primary School,"Brookhouse Street, Allenton",,Derbyshire,Derby,DE24 9BB,52.88837,-1.4537943,2021
Trenance Learning Academy,,10032205,136312,1MV,,school,Kernow Collaborative Trust,Trenance Learning Academy,,"Newquay, Cornwall",Trenance Road,TR7 2LU,50.4116966,-5.0795223,2021
Trinity Institute of Education,,10029939,136094,1YF,,school,The Maltings,Maltings Road,,West Yorkshire,Halifax,HX2 0TJ,53.7379367,-1.9008984,2021
Tudor Grange SCITT,,10031583,,T87,,scitt,Tudor Grange Academy Solihull,Dingle Lane,,West Midlands,Solihull,B91 3PD,52.404461,-1.79326,2021
Tudor Grange SCITT (School Direct),,,,1FV,,school,Dingle Lane,,,,Solihull,B91 3PD,52.404461,-1.79326,2021
Tweedmouth Prior Park First School,,10080100,122187,1TF,,school,Dean Drive,Tweedmouth,,Northumberland,Berwick-upon-Tweed,TD15 2DB,55.7551098,-2.0090818,2021
Two Counties,,,,26Q,,school,The Willink School,School Lane,,Berkshire,"Burghfield Common, Reading",RG7 3XJ,51.3966748,-1.069333,2021
Two Mile Ash ITT Partnership,,10059102,,T89,,scitt,"Two Mile Ash ITT Partnership, c/o St Mary's Wavendon CE Primary School","Wafandun Lane, Eagle Farm South",,Bucks,Milton Keynes,MK17 7AA,52.0404586,-0.8325250999999999,2021
Two Mile Ash School,,10059102,,1WY,,school,"Two Mile Ash ITT Partnership, c/o St Mary's Wavendon CE Primary School","Wafandun Lane, Eagle Farm South",,Bucks,Milton Keynes,MK17 7AA,52.038021,-0.801477,2021
Two Rivers High School,,10084155,146727,1HG,,school,Torc Campus,Siverlink Road,,Tamworth,,B77 2HJ,52.616507,-1.663119,2021
Two Rivers Primary School,,10084153,146201,1KG,,school,Two Rivers Primary Special School,Quince,,Tamworth,Amington,B77 4EN,52.6282702,-1.6540968,2021
Twynham Learning (School Direct),,10056993,142671,13Q,,school,,Sherborn Crescent,,Dorset,Poole,BH17 8AP,50.73322599999999,-1.782691,2021
Tykes TSA,,,,2C3,,school,"Tykes TSA, Unit 4, Great Cliffe Court ",Dodworth,,Barnsley,Barnsley,S75 3SP,53.5476682,-1.5301637,2021
Tyne Valley Teaching School Alliance,,,122242,16B,,school,The Sele,,,Northumberland,Hexham,NE46 3QZ,54.9727188,-2.1057547,2021
Tyssen Community Primary School,,,,1QT,,school,Oldhill Street,,,London,,N16 6QA,51.5691803,-0.0662425,2021
UCAT Trust,,,,2GA,,school,Murlain House,Union Street,,Cheshire,Chester,CH1 1QP,53.1908736,-2.8842264,2021
Uckfield Community Technology College,,,,1NU,,school,Downsview Crescent,,,Uckfield,,TN22 3DJ,50.974148,0.102383,2021
"UCL, University College London",,10007784,,U80,,hei,University College London,Gower Street,,Greater London,London,WC1E 6BT,51.52455920000001,-0.1340401,2021
United Teaching National SCITT,,10037395,,1A9,,scitt,Paddington Academy,50 Marylands Road,,"Greater London  ","London ",W9 2DR,51.5249659,-0.1928011,2021
Unity College,,10016004,135003,1KE,,school,Unity College,Towneley Holmes,,Lancashire,Burnley,BB11 3DF,53.7819979,-2.2249419,2021
Unity Teaching School Alliance,,,,4D8,,school,Green Lane,,,West Midlands,Castle Bromwich,B36 0BX,52.5067534,-1.7621474,2021
Unity Teaching School Hub,,,,1NT,,school,Unity Schools Partnership,,,Sudbury,Wells Hall Road,CO10 0NH,52.0245903,0.7529021,2021
University Campus Barnsley,,,,B13,,school,Church Street,,,South Yorkshire,Barnsley,S70 2AN,53.5548175,-1.4827879,2021
University Campus Oldham,,,,KG8,,hei,"Oldham Business Centre, University Way",,,Lancs,Oldham,OL1 1BB,53.5384489,-2.1142711,2021
University Centre Colchester at Colchester Institute,,10001535,,C75,,hei,Sheepen Road,,,Essex,Colchester,CO3 3LL,51.8937486,0.8893011,2021
University Centre Doncaster,,,,25J,,school,High Melton,,,,Doncaster,DN5 7SZ,53.5289288,-1.1361234,2021
